,make,model,variant,body_type,mileage,fuel_type,transmission,year,city,price
289,BMW,X1,sDrive20d,suv,123000,diesel,automatic,2012,Hyderabad,950000
290,BMW,Series,220d M Sport,sedan,14500,diesel,automatic,2020,Hyderabad,4175000
291,BMW,Series,320d,luxury vehicles,25404,diesel,automatic,2008,Hyderabad,1050000
292,BMW,Series,320d Sport Line,sedan,83000,diesel,automatic,2012,Hyderabad,1350000
293,BMW,Series,530d M Sport,sedan,97000,diesel,automatic,2013,Hyderabad,1750000
294,BMW,Series,320d Sedan,sedan,85831,diesel,automatic,2011,Hyderabad,985000
295,BMW,Series,320d Sedan,sedan,85249,diesel,automatic,2011,Hyderabad,1045000
296,BMW,Series,520d Luxury Line,sedan,5200,diesel,automatic,2017,Hyderabad,4900000
297,BMW,X5,xDrive 30d Design Pure Experience 5 Seater,suv,56002,diesel,automatic,2017,Mumbai,4650000
298,BMW,Series,520d,sedan,70002,diesel,automatic,2011,Mumbai,1195000
299,BMW,Series,520d Luxury Line,sedan,12500,diesel,automatic,2017,Mumbai,4595000
300,BMW,Series,320d Luxury Line,sedan,450,diesel,automatic,2020,Mumbai,4950000
301,BMW,Series,730Ld Sedan,sedan,38000,diesel,automatic,2012,Mumbai,2750000
302,BMW,Series,530d Highline Sedan,sedan,52000,diesel,automatic,2011,Mumbai,1375000
303,BMW,Series,520d Sedan,sedan,89000,diesel,automatic,2010,Mumbai,1050000
304,BMW,Series,530d M Sport,sedan,50000,diesel,automatic,2013,Mumbai,1975000
305,BMW,Series,520d Luxury Line,sedan,47400,diesel,automatic,2016,Mumbai,2750000
306,BMW,Series,GT 320d Luxury Line,sedan,66300,diesel,automatic,2014,Mumbai,1975000
307,BMW,X5,xDrive 30d,suv,52500,diesel,automatic,2015,Mumbai,3475000
308,BMW,X3,xDrive 20d Luxury Line,suv,35000,diesel,automatic,2019,Mumbai,5475000
309,BMW,X5,xDrive 30d Design Pure Experience 5 Seater,suv,64000,diesel,automatic,2015,Mumbai,3250000
310,BMW,X1,xDrive 20d xLine,suv,34000,diesel,automatic,2017,Mumbai,2510000
311,BMW,X1,sDrive20d Expedition,suv,50000,diesel,automatic,2016,Mumbai,2150000
312,BMW,X1,sDrive20d Expedition,suv,36000,diesel,automatic,2018,Mumbai,2430000
313,BMW,X1,xDrive 20d xLine,suv,33000,diesel,automatic,2017,Mumbai,2550000
314,BMW,X1,sDrive20d Expedition,suv,34000,diesel,automatic,2016,Mumbai,2150000
315,BMW,X1,sDrive 20d xLine,suv,56000,diesel,automatic,2018,Mumbai,2750000
316,BMW,Series,GT 320d Luxury Line,sedan,66300,diesel,automatic,2014,Mumbai,1975000
317,BMW,X1,sDrive20d Expedition,suv,48000,diesel,automatic,2019,Mumbai,2750000
318,BMW,Series,320d Luxury Line,sedan,13500,diesel,automatic,2016,Mumbai,2475000
319,BMW,X5,xDrive 30d M Sport,suv,56500,diesel,automatic,2017,Mumbai,4700000
320,BMW,Series,520d Luxury Line,sedan,47400,diesel,automatic,2016,Mumbai,2775000
321,BMW,Series,320d GT Sport Line,sedan,79000,diesel,automatic,2014,Mumbai,1875000
322,BMW,Series,730Ld,sedan,62000,diesel,automatic,2016,Mumbai,5500000
323,BMW,Series,525d,sedan,70900,diesel,automatic,2011,Mumbai,1199000
324,BMW,Series,520d Sedan,sedan,70900,diesel,automatic,2011,Mumbai,1199000
325,BMW,Series,520d Sedan,sedan,81000,diesel,automatic,2012,Mumbai,1400000
326,BMW,Series,520d Sedan,sedan,81000,diesel,automatic,2012,Mumbai,1400000
327,BMW,X5,xDrive 30d,suv,56500,diesel,automatic,2017,Mumbai,4700000
328,BMW,Series,320d Sport Line,sedan,102400,diesel,automatic,2012,Mumbai,980000
329,BMW,X5,xDrive 30d Design Pure Experience 5 Seater,suv,65000,diesel,automatic,2017,Mumbai,4490000
330,BMW,Series,320d,sedan,14000,diesel,automatic,2018,Mumbai,3175000
331,BMW,Series,320d Luxury Line,sedan,61000,diesel,automatic,2015,Mumbai,1795000
332,BMW,Series,730Ld Sedan,sedan,37000,diesel,automatic,2009,Mumbai,1550000
333,BMW,Series,530d M Sport,sedan,40000,diesel,automatic,2013,Mumbai,1950000
334,BMW,Series,730Ld Sedan,sedan,37000,diesel,automatic,2009,Mumbai,1550000
335,BMW,Series,320d,luxury vehicles,37000,diesel,automatic,2011,Mumbai,1050000
336,BMW,Series,320d,sedan,14000,diesel,automatic,2018,Mumbai,2975000
337,BMW,Series,520d Modern Line,sedan,99500,diesel,automatic,2014,Mumbai,2150000
338,BMW,Series,730Ld M Sport,sedan,38000,diesel,automatic,2016,Mumbai,6875000
339,BMW,Series,640d Gran Coupe,coupe,41000,diesel,automatic,2013,Mumbai,3150000
340,BMW,X5,xDrive 30d M Sport,suv,48000,diesel,automatic,2016,Mumbai,4500000
341,BMW,Series,730Ld M Sport,sedan,22000,diesel,automatic,2017,Mumbai,7500000
342,BMW,X5,xDrive 30d M Sport,suv,57000,diesel,automatic,2017,Mumbai,4700000
343,BMW,X1,sDrive20d,suv,69000,diesel,automatic,2014,Mumbai,1200000
344,BMW,X3,xDrive 20d Luxury Line,suv,84000,diesel,automatic,2015,Mumbai,2375000
345,BMW,X3,xDrive 20d Luxury Line,suv,35000,diesel,automatic,2019,Mumbai,5850000
346,BMW,Series,730Ld M Sport,sedan,5500,diesel,automatic,2020,Mumbai,12800000
347,BMW,X1,sDrive20d,suv,32000,diesel,automatic,2013,Mumbai,975000
348,BMW,Series,530d,sedan,31000,diesel,automatic,2013,Mumbai,1950000
349,BMW,Series,730Ld M Sport,sedan,17000,diesel,automatic,2016,Mumbai,7195000
350,BMW,X1,sDrive 20d xLine,suv,45000,diesel,automatic,2018,Mumbai,2890000
351,BMW,Series,GT 320d Luxury Line,sedan,52000,diesel,automatic,2014,Mumbai,1990000
352,BMW,Series,730Ld M Sport Plus,sedan,38000,diesel,automatic,2016,Mumbai,6875000
353,BMW,X5,xDrive 30d Expedition,suv,48800,diesel,automatic,2016,Mumbai,4500000
354,BMW,Series,640d Gran Coupe,coupe,41000,diesel,automatic,2013,Mumbai,3150000
355,BMW,Series,730Ld M Sport Plus,sedan,22000,diesel,automatic,2017,Mumbai,7500000
356,BMW,X5,xDrive 30d M Sport,suv,57000,diesel,automatic,2017,Mumbai,4700000
357,BMW,Series,GT 320d Luxury Line,sedan,33000,diesel,automatic,2014,Mumbai,2475000
358,BMW,X1,sDrive 20d xLine,suv,45000,diesel,automatic,2018,Mumbai,2890000
359,BMW,Series,320d Highline,sedan,74000,diesel,automatic,2011,Mumbai,790000
360,BMW,X3,xDrive20d,suv,68000,diesel,automatic,2013,Mumbai,1595000
361,BMW,Series,320d Sport Line,sedan,44500,diesel,automatic,2013,Mumbai,1595000
362,BMW,Series,GT 530d LE,sedan,46500,diesel,automatic,2010,Mumbai,1900000
363,BMW,Series,320d Sport,sedan,30000,diesel,automatic,2020,Mumbai,4175000
364,BMW,X1,sDrive20d,suv,49000,diesel,automatic,2011,Mumbai,1095000
365,BMW,Series,730Ld M Sport,sedan,21000,diesel,automatic,2017,Mumbai,7690000
366,BMW,Series,GT 630d M Sport,sedan,40000,diesel,automatic,2018,Mumbai,5500000
367,BMW,X1,sDrive 20d xLine,suv,48000,diesel,automatic,2017,Mumbai,2275000
368,BMW,Series,520d Luxury Line,sedan,52000,diesel,automatic,2016,Mumbai,2650000
369,BMW,Series,530d M Sport,sedan,67000,diesel,automatic,2014,Mumbai,2600000
370,BMW,X5,xDrive 30d,suv,49000,diesel,automatic,2016,Mumbai,4500000
371,BMW,X1,sDrive20d Expedition,suv,55000,diesel,automatic,2017,Mumbai,2375000
372,BMW,Series,320d,luxury vehicles,70582,diesel,automatic,2009,Mumbai,625000
373,BMW,X1,sDrive20d Expedition,suv,43000,diesel,automatic,2016,Mumbai,2145000
374,BMW,Series,730Ld Design Pure Excellence,sedan,20900,diesel,automatic,2016,Mumbai,6499000
375,BMW,X1,sDrive 20D xLine,suv,55012,diesel,automatic,2014,Mumbai,1650000
376,BMW,Series,730Ld,sedan,52000,diesel,automatic,2015,Mumbai,3550000
377,BMW,Series,730Ld,sedan,52000,diesel,automatic,2015,Mumbai,3550000
378,BMW,Series,320d Sedan,sedan,53021,diesel,automatic,2011,Mumbai,765000
379,BMW,Series,730Ld M Sport,sedan,17000,diesel,automatic,2016,Mumbai,7195000
380,BMW,X5,3.0d,suv,59000,diesel,automatic,2013,Delhi,1500000
381,BMW,X6,3.0d SAV,sedan,126000,diesel,automatic,2010,Delhi,1100000
382,BMW,Series,525d,sedan,95009,diesel,automatic,2012,Delhi,950009
383,BMW,Series,320d Luxury Line,sedan,145005,diesel,automatic,2013,Delhi,1699015
384,BMW,Series,730Ld,sedan,61000,diesel,automatic,2012,Delhi,1890000
385,BMW,Series,320d GT Luxury Line,sedan,28231,diesel,automatic,2017,Delhi,2975000
386,BMW,X1,sDrive 20d M Sport,suv,52101,diesel,automatic,2018,Delhi,2700000
387,BMW,X3,xDrive20d xLine,suv,26000,diesel,automatic,2019,Delhi,4990000
388,BMW,GT,Luxury Line,sedan,50001,diesel,automatic,2016,Delhi,2150000
389,BMW,Series,320d Luxury Line,sedan,35000,diesel,automatic,2017,Delhi,2650000
390,BMW,X3,xDrive20d xLine,suv,17000,diesel,automatic,2018,Delhi,4500000
391,BMW,X1,sDrive 20d Sportline,suv,80000,diesel,automatic,2016,Delhi,1400000
392,BMW,Series,320d Luxury Line,sedan,20000,diesel,automatic,2020,Delhi,4500000
393,BMW,X1,sDrive 20d Sportline,suv,80000,diesel,automatic,2016,Delhi,2500000
394,BMW,X3,xDrive20d Expedition,suv,26166,diesel,automatic,2017,Delhi,3302000
395,BMW,Series,320d GT Luxury Line,sedan,75000,diesel,automatic,2014,Delhi,1790000
396,BMW,X5,3.0d,suv,59000,diesel,automatic,2013,Delhi,1500000
397,BMW,X6,3.0d SAV,sedan,126000,diesel,automatic,2010,Delhi,1100000
398,BMW,X3,xDrive20d,suv,48000,diesel,automatic,2013,Delhi,1600000
399,BMW,GT,Luxury Line,sedan,34000,diesel,automatic,2017,Delhi,3225000
400,BMW,GT,Luxury Line,sedan,34600,diesel,automatic,2017,Delhi,3200000
401,BMW,X5,xDrive 30d M Sport,suv,83000,diesel,automatic,2014,Delhi,3000000
402,BMW,Series,730Ld,sedan,41000,diesel,automatic,2016,Delhi,6900000
403,BMW,Series,320d GT Luxury Line,sedan,40000,diesel,automatic,2015,Delhi,1975000
404,BMW,GT,Luxury Line,sedan,20000,diesel,automatic,2019,Delhi,4475000
405,BMW,X5,xDrive 30d Design Pure Experience 5 Seater,suv,55000,diesel,automatic,2017,Delhi,4275000
406,BMW,Series,320d Prestige,sedan,59000,diesel,automatic,2013,Delhi,965000
407,BMW,X3,xDrive20d,suv,75000,diesel,automatic,2011,Delhi,1349000
408,BMW,X1,sDrive 20d xLine,suv,47000,diesel,automatic,2018,Delhi,2640000
409,BMW,X5,xDrive 30d Expedition,suv,45000,diesel,automatic,2018,Delhi,5850000
410,BMW,Series,320d M Sport,sedan,54001,diesel,automatic,2015,Delhi,1825000
411,BMW,X5,xDrive 30d,suv,65000,diesel,automatic,2016,Delhi,4390000
412,BMW,Series,520d Sedan,sedan,78000,diesel,automatic,2012,Delhi,1190000
413,BMW,X5,xDrive 30d,suv,56000,diesel,automatic,2015,Delhi,3150000
414,BMW,Series,320d,sedan,75000,diesel,automatic,2014,Delhi,1225000
415,BMW,Series,520d Sedan,sedan,45000,diesel,automatic,2012,Delhi,1490000
416,BMW,Series,730Ld M Sport Plus,sedan,61000,diesel,automatic,2017,Delhi,6500000
417,BMW,X3,xDrive20d xLine,suv,60000,diesel,automatic,2017,Delhi,2890000
418,BMW,Series,640d Convertible,convertibles,54001,diesel,automatic,2013,Delhi,3890000
419,BMW,Series,520d Luxury Line,sedan,42021,diesel,automatic,2015,Delhi,2300000
420,BMW,Series,525d,sedan,50000,diesel,automatic,2012,Delhi,1100000
421,BMW,Series,730Ld M Sport,sedan,44000,diesel,automatic,2018,Delhi,7490000
422,BMW,Series,520d Luxury Line,sedan,8500,diesel,automatic,2021,Delhi,6400000
423,BMW,X1,sDrive20d,suv,68000,diesel,automatic,2013,Delhi,1095000
424,BMW,GT,Sport,sedan,12000,diesel,automatic,2018,Delhi,3750000
425,BMW,Series,520d Sport Line,sedan,39000,diesel,automatic,2018,Delhi,4250000
426,BMW,X7,xDrive30d DPE Signature,suv,21001,diesel,automatic,2020,Delhi,12100000
427,BMW,Series,520d Luxury Line,sedan,6000,diesel,automatic,2020,Delhi,5850000
428,BMW,Series,118d Base,hatchback,67000,diesel,automatic,2015,Delhi,1195000
429,BMW,Series,730Ld,sedan,56000,diesel,automatic,2015,Delhi,2990000
430,BMW,X5,xDrive 30d Design Pure Experience 5 Seater,suv,72000,diesel,automatic,2016,Delhi,3550000
431,BMW,Series,320d Luxury Line,sedan,7000,diesel,automatic,2020,Delhi,4650000
432,BMW,X1,sDrive 20d xLine,suv,49000,diesel,automatic,2018,Delhi,2749000
433,BMW,Series,320d,luxury vehicles,70000,diesel,automatic,2012,Delhi,950000
434,BMW,X1,sDrive 20d Sportline,suv,40000,diesel,automatic,2017,Delhi,2400000
435,BMW,Series,GT 620d Luxury Line 2019-2021,sedan,32000,diesel,automatic,2019,Delhi,5700000
436,BMW,X1,sDrive20d,suv,78000,diesel,automatic,2011,Delhi,675000
437,BMW,GT,Luxury Line,sedan,17000,diesel,automatic,2018,Delhi,3600000
438,BMW,Series,520d Luxury Line,sedan,55000,diesel,automatic,2017,Delhi,3100000
439,BMW,X1,xDrive 20d xLine,suv,86000,diesel,automatic,2013,Delhi,1125000
440,BMW,Series,520d Luxury Line,sedan,70000,diesel,automatic,2014,Delhi,1375000
441,BMW,Series,520d Luxury Line,sedan,45000,diesel,automatic,2013,Delhi,1350000
442,BMW,Series,530d,sedan,22000,diesel,automatic,2012,Delhi,1400000
443,BMW,Series,730Ld M Sport,sedan,56000,diesel,automatic,2013,Delhi,2250000
444,BMW,Series,320d GT Luxury Line,sedan,67000,diesel,automatic,2015,Delhi,2200000
445,BMW,Series,525d,sedan,95009,diesel,automatic,2012,Delhi,950009
446,BMW,Series,520d Luxury Line,sedan,2502,diesel,automatic,2021,Delhi,6700000
447,BMW,Series,320d Luxury Line,sedan,20001,diesel,automatic,2014,Delhi,1625000
448,BMW,Series,520d,sedan,147000,diesel,automatic,2009,Delhi,595000
449,BMW,Series,520d Modern Line,sedan,64001,diesel,automatic,2013,Delhi,1375000
450,BMW,Series,640d Coupe,coupe,61001,diesel,automatic,2012,Delhi,2850000
451,BMW,Series,525d,sedan,50000,diesel,automatic,2012,Delhi,1100000
452,BMW,Series,520d Luxury Line,sedan,70000,diesel,automatic,2017,Delhi,2850000
453,BMW,Series,320d Luxury Line,sedan,21003,diesel,automatic,2016,Delhi,2300000
454,BMW,Series,520d Luxury Line,sedan,30001,diesel,automatic,2019,Delhi,4900000
455,BMW,Series,520d Luxury Line,sedan,44000,diesel,automatic,2018,Delhi,4400000
456,BMW,Series,320d Luxury Line,sedan,24000,diesel,automatic,2019,Delhi,3200000
457,BMW,Series,730Ld M Sport Plus,sedan,56000,diesel,automatic,2015,Delhi,2990000
458,BMW,X3,xDrive 20d xLine,suv,63361,diesel,automatic,2014,Delhi,1500000
459,BMW,X5,xDrive 30d xLine,suv,35000,diesel,automatic,2020,Delhi,8800000
460,BMW,Series,520d Luxury Line,sedan,67000,diesel,automatic,2014,Delhi,1690000
461,BMW,Series,730Ld,sedan,35000,diesel,automatic,2010,Delhi,1350000
462,BMW,X1,sDrive20d,suv,57871,diesel,automatic,2011,Thane,895000
463,BMW,X1,sDrive20d,suv,46306,diesel,automatic,2013,Thane,1395000
464,BMW,X1,sDrive20d,suv,46255,diesel,automatic,2013,Thane,1395001
465,BMW,Series,GT 630i Luxury Line 2018-2021,sedan,2000,petrol,automatic,2020,Bangalore,7200000
466,BMW,Series,330i Sport,sedan,2896,petrol,automatic,2022,Bangalore,5500000
467,BMW,X3,xDrive 30i Luxury Line,suv,17000,petrol,automatic,2019,Bangalore,5475000
468,BMW,Z4,35i,convertibles,40000,petrol,automatic,2011,Bangalore,3090000
469,BMW,Series,650i Coupe,coupe,68000,petrol,automatic,2008,Bangalore,1900000
470,BMW,X1,sDrive20i xLine,suv,5000,petrol,automatic,2021,Gurgaon,4450000
471,BMW,X3,2.5si,suv,131000,petrol,automatic,2008,Hyderabad,850000
472,BMW,Series,525i,sedan,18108,petrol,automatic,2008,Mumbai,825000
473,BMW,Series,525i,sedan,18108,petrol,automatic,2008,Mumbai,825000
474,BMW,Series,530i,sedan,46000,petrol,automatic,2008,Mumbai,711003
475,BMW,Series,GT 630i Luxury Line 2018-2021,sedan,7000,petrol,automatic,2021,Mumbai,6800000
476,BMW,Series,GT 630i Luxury Line 2018-2021,sedan,7000,petrol,automatic,2021,Mumbai,6800000
477,BMW,Series,328i Sport Line,sedan,65000,petrol,automatic,2012,Mumbai,1600000
478,BMW,Z4,35i,convertibles,35000,petrol,automatic,2012,Mumbai,3450000
479,BMW,Series,330i M Sport,sedan,7900,petrol,automatic,2021,Mumbai,5495000
480,BMW,Z4,35i,convertibles,27000,petrol,automatic,2014,Mumbai,3950000
481,BMW,Series,330i M Sport,sedan,7900,petrol,automatic,2021,Mumbai,5495000
482,BMW,Series,330i Sport,sedan,6100,petrol,automatic,2021,Delhi,4690000
483,BMW,X1,sDrive20i SportX,suv,17000,petrol,automatic,2021,Delhi,3800000
484,BMW,Series,330i GT Luxury Line,sedan,81101,petrol,automatic,2017,Delhi,2950000
485,BMW,X7,xDrive 40i,suv,3000,petrol,automatic,2022,Delhi,13635000
486,BMW,X5,xDrive 40i M Sport,suv,14000,petrol,automatic,2020,Delhi,8800000
487,BMW,Series,M4 Coupe,coupe,27000,petrol,automatic,2015,Delhi,6490000
488,BMW,Series,325i,sedan,53000,petrol,automatic,2008,Delhi,595000
489,BMW,Series,320i Sedan,sedan,27000,petrol,automatic,2012,Delhi,975000
490,BMW,X7,xDrive 40i,suv,35000,petrol,automatic,2020,Delhi,12100000
491,BMW,Series,330i M Sport,sedan,35001,petrol,automatic,2020,Delhi,4600000
492,BMW,Series,220i M Sport,sedan,13000,petrol,automatic,2022,Delhi,4500000
493,BMW,Series,GT 630i Luxury Line 2018-2021,sedan,20000,petrol,automatic,2018,Delhi,5475000
494,BMW,X1,sDrive20i xLine,suv,4000,petrol,automatic,2022,Delhi,4500000
495,BMW,Series,530i M Sport,sedan,11000,petrol,automatic,2021,Delhi,6475000
496,Chevrolet,Aveo,1.4 CNG,sedan,210000,cng,manual,2012,Bangalore,210000
497,Chevrolet,Cruze,LTZ AT,sedan,81000,diesel,automatic,2011,Mumbai,375000
498,Chevrolet,Cruze,LTZ AT,sedan,65000,diesel,automatic,2010,Mumbai,475000
499,Chevrolet,Cruze,LTZ AT,sedan,81000,diesel,automatic,2011,Mumbai,375000
500,Chevrolet,Captiva,2.2 LTZ AWD,suv,59000,diesel,automatic,2012,Mumbai,750000
501,Chevrolet,Cruze,LTZ AT,sedan,64200,diesel,automatic,2012,Mumbai,325000
502,Chevrolet,Cruze,LTZ AT,sedan,83000,diesel,automatic,2014,Delhi,550000
503,Chevrolet,Cruze,LTZ AT,sedan,70000,diesel,automatic,2010,Delhi,300000
504,Chevrolet,Cruze,LTZ AT,sedan,80000,diesel,automatic,2014,Delhi,540000
505,Chevrolet,Cruze,LTZ,sedan,70000,diesel,manual,2011,Bangalore,310000
506,Chevrolet,Enjoy,TCDi LS 8 Seater,muv,120000,diesel,manual,2014,Bangalore,310000
507,Chevrolet,Beat,Diesel LS,hatchback,66000,diesel,manual,2012,Bangalore,250000
508,Chevrolet,Captiva,LT,suv,68000,diesel,manual,2011,Bangalore,700000
509,Chevrolet,Enjoy,TCDi LTZ 7 Seater,muv,100000,diesel,manual,2014,Bangalore,310000
510,Chevrolet,Enjoy,TCDi LS 8 Seater,muv,120000,diesel,manual,2013,Bangalore,280000
511,Chevrolet,Optra,2.0 LS,sedan,120000,diesel,manual,2008,Bangalore,137000
512,Chevrolet,Optra,2.0 LS,sedan,65000,diesel,manual,2011,Bangalore,345000
513,Chevrolet,Beat,Diesel LS,hatchback,80000,diesel,manual,2015,Faridabad,150000
514,Chevrolet,Beat,Diesel,hatchback,35000,diesel,manual,2013,Faridabad,145000
515,Chevrolet,Beat,Diesel LT,hatchback,41000,diesel,manual,2012,Hyderabad,320000
516,Chevrolet,Enjoy,TCDi LTZ 7 Seater,muv,51070,diesel,manual,2013,Hyderabad,435000
517,Chevrolet,Captiva,LT,suv,116532,diesel,manual,2008,Hyderabad,300000
518,Chevrolet,Cruze,LTZ,sedan,70000,diesel,manual,2012,Mumbai,425000
519,Chevrolet,Enjoy,TCDi LS 7 Seater,muv,32000,diesel,manual,2013,Mumbai,385000
520,Chevrolet,Cruze,LTZ,sedan,29900,diesel,manual,2017,Mumbai,899000
521,Chevrolet,Hatchback,LS ABS,hatchback,69330,diesel,manual,2012,Mumbai,215000
522,Chevrolet,Beat,Diesel LT,hatchback,80000,diesel,manual,2012,Mumbai,180000
523,Chevrolet,Cruze,LT,sedan,78000,diesel,manual,2011,Mumbai,300000
524,Chevrolet,Beat,Diesel LT,hatchback,68024,diesel,manual,2011,Mumbai,215000
525,Chevrolet,Beat,Diesel LT,hatchback,40000,diesel,manual,2012,Delhi,151000
526,Chevrolet,Beat,Diesel LS,hatchback,77449,diesel,manual,2015,Delhi,210000
527,Chevrolet,Beat,Diesel LS,hatchback,92000,diesel,manual,2012,Delhi,100000
528,Chevrolet,Cruze,LTZ,sedan,62000,diesel,manual,2013,Delhi,390000
529,Chevrolet,Cruze,LTZ,sedan,63841,diesel,manual,2013,Delhi,394000
530,Chevrolet,Beat,Diesel LT,hatchback,120000,diesel,manual,2012,Noida,120000
531,Chevrolet,Sail,1.2 LS,sedan,63000,petrol,manual,2013,Bangalore,255000
532,Chevrolet,Spark,1.0 LT,hatchback,85000,petrol,manual,2010,Bangalore,150000
533,Chevrolet,Beat,LS,hatchback,58000,petrol,manual,2012,Bangalore,195000
534,Chevrolet,Beat,LT,hatchback,35072,petrol,manual,2011,Bangalore,245000
535,Chevrolet,Spark,1.0 LT,hatchback,36224,petrol,manual,2011,Bangalore,275000
536,Chevrolet,Hatchback,Petrol LS ABS,hatchback,58800,petrol,manual,2013,Bangalore,285000
537,Chevrolet,Spark,1.0,hatchback,35000,petrol,manual,2007,Bangalore,99999
538,Chevrolet,Beat,PS,hatchback,31681,petrol,manual,2012,Bangalore,275000
539,Chevrolet,Enjoy,Petrol LTZ 7 Seater,muv,30542,petrol,manual,2013,Bangalore,435000
540,Chevrolet,Beat,LS,hatchback,68000,petrol,manual,2010,Bangalore,235000
541,Chevrolet,Beat,LS,hatchback,29711,petrol,manual,2010,Bangalore,235000
542,Chevrolet,Beat,LT,hatchback,40000,petrol,manual,2010,Bangalore,180000
543,Chevrolet,Hatchback,Petrol LS ABS,hatchback,75000,petrol,manual,2013,Bangalore,285000
544,Chevrolet,Beat,LT Petrol,hatchback,35397,petrol,manual,2013,Bangalore,322000
545,Chevrolet,Beat,LT Petrol,hatchback,47647,petrol,manual,2011,Bangalore,264000
546,Chevrolet,Beat,PS Petrol,hatchback,52501,petrol,manual,2013,Bangalore,273000
547,Chevrolet,Beat,LS,hatchback,46000,petrol,manual,2017,Gurgaon,275000
548,Chevrolet,Sail,1.2 LS ABS,sedan,64000,petrol,manual,2013,Gurgaon,240000
549,Chevrolet,Beat,LT,hatchback,40000,petrol,manual,2013,Gurgaon,110000
550,Chevrolet,Spark,1.0 LT,hatchback,100000,petrol,manual,2011,Gurgaon,80000
551,Chevrolet,Aveo,1.4 LS Limited Edition,sedan,37944,petrol,manual,2009,Gurgaon,170000
552,Chevrolet,Sail,1.2 LT ABS,sedan,80000,petrol,manual,2014,Gurgaon,350000
553,Chevrolet,U-VA,1.2 LS,hatchback,78421,petrol,manual,2007,Hyderabad,175000
554,Chevrolet,Optra,1.6,sedan,140000,petrol,manual,2006,Hyderabad,199000
555,Chevrolet,Beat,LT,hatchback,31000,petrol,manual,2012,Mumbai,185000
556,Chevrolet,Beat,LT,hatchback,18000,petrol,manual,2012,Mumbai,255000
557,Chevrolet,Sail,1.2 LT ABS,sedan,34000,petrol,manual,2013,Mumbai,255000
558,Chevrolet,Sail,1.2 Base,sedan,58000,petrol,manual,2015,Mumbai,260000
559,Chevrolet,Spark,1.0 LS,hatchback,25000,petrol,manual,2011,Mumbai,125000
560,Chevrolet,Beat,LT,hatchback,65001,petrol,manual,2013,Mumbai,210000
561,Chevrolet,Beat,LT,hatchback,64238,petrol,manual,2012,Mumbai,185000
562,Chevrolet,Enjoy,Petrol LS 7 Seater,muv,110000,petrol,manual,2014,Mumbai,315000
563,Chevrolet,Sail,1.2 LS ABS,sedan,54400,petrol,manual,2014,Mumbai,250000
564,Chevrolet,Beat,LS,hatchback,54210,petrol,manual,2015,Mumbai,220000
565,Chevrolet,Sail,1.2 LS ABS,sedan,50491,petrol,manual,2015,Mumbai,279000
566,Chevrolet,Beat,LS,hatchback,29000,petrol,manual,2017,Delhi,295000
567,Chevrolet,Spark,1.0 LT,hatchback,76000,petrol,manual,2013,Delhi,165000
568,Chevrolet,Beat,LT,hatchback,73161,petrol,manual,2012,Delhi,180000
569,Chevrolet,Beat,LS,hatchback,49792,petrol,manual,2012,Delhi,180000
570,Chevrolet,Beat,LT,hatchback,74000,petrol,manual,2010,Delhi,140000
571,Chevrolet,U-VA,1.2 LT,hatchback,85460,petrol,manual,2009,Noida,150000
572,Datsun,RediGO,AMT 1.0 S,hatchback,74915,petrol,automatic,2018,Mumbai,315000
573,Datsun,RediGO,AMT 1.0 S,hatchback,69971,petrol,automatic,2018,Mumbai,303000
574,Datsun,GO,T Option BSIV,hatchback,38765,petrol,manual,2015,Bangalore,314000
575,Datsun,RediGO,1.0 T Option,hatchback,25000,petrol,manual,2016,Bangalore,285000
576,Datsun,RediGO,S,hatchback,6001,petrol,manual,2016,Bangalore,315000
577,Datsun,RediGO,T Option,hatchback,25000,petrol,manual,2016,Bangalore,285000
